algorithm,scenario,action_dim,agent,agent_index,battery_capacity_fade_ratio,battery_charge_total_kwh,battery_discharge_total_kwh,battery_equivalent_full_cycles,battery_throughput_total_kwh,carbon_emissions_baseline_kgco2,carbon_emissions_control_kgco2,carbon_emissions_delta_kgco2,carbon_emissions_ratio_to_baseline,electrical_service_violation_time_step_count,electrical_service_violation_total_kwh,electricity_cost_baseline_eur,electricity_cost_control_eur,electricity_cost_delta_eur,electricity_cost_ratio_to_baseline,equity_relative_benefit_percent,ev_charge_total_kwh,ev_departure_count,ev_departure_met_count,ev_departure_soc_deficit_mean,ev_departure_success_rate,ev_departure_within_tolerance_count,ev_departure_within_tolerance_rate,ev_v2g_export_total_kwh,grid_export_baseline_kwh,grid_export_control_kwh,grid_export_daily_average_baseline_kwh,grid_export_daily_average_control_kwh,grid_export_daily_average_delta_kwh,grid_export_delta_kwh,grid_export_ratio_to_baseline,grid_import_baseline_kwh,grid_import_control_kwh,grid_import_daily_average_baseline_kwh,grid_import_daily_average_control_kwh,grid_import_daily_average_delta_kwh,grid_import_delta_kwh,grid_import_minus_export_control_kwh,grid_import_ratio_to_baseline,grid_role_control,net_exchange_baseline_kwh,net_exchange_control_kwh,net_exchange_delta_kwh,net_exchange_ratio_to_baseline,observation_dim,phase_imbalance_ratio_average,pv_export_daily_average_kwh,pv_export_total_kwh,pv_generation_daily_average_kwh,pv_generation_total_kwh,pv_self_consumption_ratio,action_l2_max,action_l2_mean,action_l2_min,action_l2_total,action_mean_max,action_mean_mean,action_mean_min,action_mean_total,agent_steps,carbon_emissions_max,carbon_emissions_mean,carbon_emissions_min,carbon_emissions_total,electricity_cost_max,electricity_cost_mean,electricity_cost_min,electricity_cost_total,grid_export_max,grid_export_mean,grid_export_min,grid_export_total,grid_import_max,grid_import_mean,grid_import_min,grid_import_total,individual_reward_max,individual_reward_mean,individual_reward_min,individual_reward_total,net_electricity_consumption_max,net_electricity_consumption_mean,net_electricity_consumption_min,net_electricity_consumption_total,observation_l2_max,observation_l2_mean,observation_l2_min,observation_l2_total,observation_mean_max,observation_mean_mean,observation_mean_min,observation_mean_total,team_reward_max,team_reward_mean,team_reward_min,team_reward_total
MAAC,E2,13,Building_17,16,5.230221096552961e-05,10534.291907886354,8994.143722305584,13.248599477742156,19528.43563019194,142640.3636029506,148575.8369024694,5935.47329951881,1.0416114566003254,0.0,0.0,96063.98399324129,97146.82730412592,1082.8433108846366,1.0112721049645497,-1.1272104964549687,700.5233999043703,2112.0,133.0,0.4915848244922758,0.0629734848484848,54.0,0.0255681818181818,122.02445340156557,297468.98806387186,303014.15811640024,815.0765742131437,830.2705554051382,15.193981191994652,5545.170052528381,1.0186411702565032,185477.46472114325,193141.2817835212,508.2154530548508,529.214609293813,20.999156238962247,7663.81706237793,-109872.87633287908,1.041319397339726,net_exporter,-111991.5233427286,-109872.87633287908,2118.6470098495483,0.981082077048226,110,0.0515630517316446,813.0763071113489,296738.9739161794,1088.8507072733,397385.1393752848,0.2532710851173944,1.0,0.18,0.0,18.0,0.0769230769230769,0.0138461538461538,0.0,1.3846153846153848,100.0,18.239238739013672,8.812286777496338,0.0,881.2286777496338,12.2940673828125,5.907539138793945,0.0,590.7539138793945,0.0,0.0,0.0,0.0,23.08764266967773,11.154792861938477,0.0,1115.4792861938477,-0.1810925453901291,-0.6783811117708684,-0.8710755705833435,-67.83811117708683,23.08764266967773,11.154792861938477,0.0,1115.4792861938477,3.606296224357877,3.363495565771932,3.0011644516261238,336.3495565771932,0.1568246785122736,0.1356633081795664,0.119238839212772,13.566330817956644,-0.2177357226610183,-0.6394809527695179,-0.8458030223846436,-63.94809527695179
MAAC,E3,6,Building_1,0,3.802476992469357e-05,69896.8615655899,60201.66490535518,9.641212870234556,130098.52647094509,2878462.191975569,2908274.421959847,29812.229984278325,1.0103569989793115,0.0,0.0,2058123.64396565,2066990.2720087063,8866.628043056466,1.0043081124251467,-0.4308112425146624,591.3479960858822,924.0,38.0,0.4943795259151047,0.0411255411255411,15.0,0.0162337662337662,247.70692424476147,1757495.1663172245,1785479.887718439,4815.604976779699,4892.28419970802,76.67922292831949,27984.7214012146,1.0159230716178047,3736279.9261906734,3774303.4863732457,10237.552029749537,10341.738060618552,104.18603086901632,38023.56018257141,1988823.5986548064,1.0101768499506776,net_importer,1978784.7598734496,1988823.5986548064,10038.838781356812,1.0050732343329745,61,0.0032269748175976,4819.092102022142,1758767.8217338307,9449.55587890279,3448694.164304564,0.4900191962691797,1.0,0.11,0.0,11.0,0.1666666666666666,0.0116666666666666,-0.1666666666666666,1.1666666666666667,100.0,353.0396423339844,166.85252716064454,0.0,16685.252716064453,354.9662475585937,127.12735610961914,0.0,12712.735610961914,0.0,0.0,0.0,0.0,446.8856201171875,211.20572387695316,0.0,21120.572387695312,-0.2572547495365143,-0.7423452970385551,-0.8867705464363098,-74.23452970385551,446.8856201171875,211.20572387695316,0.0,21120.572387695312,3.5074727269305828,3.2883322508295776,2.8783058351525947,328.83322508295777,0.2726783803664148,0.2338358090257679,0.2102132702711969,23.3835809025768,-0.2905242443084717,-0.6558453598618508,-0.8491488695144653,-65.58453598618507
MAAC,E3,8,Building_2,1,1.7918661757291235e-05,1527.0521758205723,1227.9267253875732,5.645448568049479,2754.978901208145,31078.693506189786,31681.872169711627,603.1786635218414,1.0194081087546911,0.0,0.0,-5262.84911759013,-5776.099611743203,-513.2504941530733,1.097523315353584,,56.477458238601685,542.0,8.0,0.5207006970203669,0.014760147601476,8.0,0.014760147601476,15.436620950698853,1952294.8986639977,1952722.654808402,5349.363804993258,5350.5358734332285,1.1720684399709866,427.7561444044113,1.0002191042678528,40531.29353948776,41299.21586214099,111.05731761019594,113.1614545828729,2.104136972676974,767.922322653234,-1911423.438946261,1.018946405495425,net_exporter,-1911763.60512451,-1911423.438946261,340.1661782488227,0.9998220668196962,75,0.1044997513568598,5348.353613341334,1951926.220802364,5424.796181722015,1979824.5731542967,0.0140913254286385,1.0,0.07,0.0,7.0,0.125,0.00875,0.0,0.875,100.0,11.979840278625488,2.7286944326758387,0.0,272.86944326758385,7.248857498168945,1.8839572452008724,0.0,188.39572452008724,0.0,0.0,0.0,0.0,15.16435432434082,3.454043509662151,0.0,345.40435096621513,-0.2572537958621979,-0.5583476874232293,-0.8321752548217773,-55.83476874232292,15.16435432434082,3.454043509662151,0.0,345.40435096621513,3.6486133065602098,3.4009942265560693,2.8928794137167877,340.09942265560693,0.2197803895538434,0.1953898880880278,0.1685071307688187,19.53898880880278,-0.2905242443084717,-0.6558453598618508,-0.8491488695144653,-65.58453598618507
MAAC,E3,10,Building_3,2,4.599357689593002e-05,28838.65121667797,25940.238883185903,11.590962780335142,54778.89009986388,254681.8287592776,267896.8746725172,13215.04591323962,1.0518884522606846,0.0,0.0,171362.63904220096,170981.62474747366,-381.014294727298,0.9977765614672084,0.2223438532791659,590.641118362546,2505.0,59.0,0.4797243260173283,0.0235528942115768,18.0,0.0071856287425149,291.85608303546906,1293565.0066705942,1307416.6425625086,3544.418330870449,3582.372350896245,37.954020025795735,13851.635891914368,1.0107081096199146,330452.40706016123,347501.2404780537,905.4524225874952,952.1668879407796,46.7144653532845,17048.833417892456,-959915.4020844548,1.051592401972695,net_exporter,-963112.599610433,-959915.4020844548,3197.1975259780884,0.9966803491852652,89,0.0297949647926025,3523.270862182373,1285847.0617439752,4032.638971789137,1471745.1980792105,0.1263113591794645,1.0,0.05,0.0,5.0,0.1,-0.003,-0.1,-0.3,100.0,77.5547866821289,29.876965255737304,0.0,2987.6965255737305,77.97801971435547,23.19398223876953,0.0,2319.398223876953,0.0,0.0,0.0,0.0,98.17061614990234,37.81894218444824,0.0,3781.894218444824,-0.2558386623859405,-0.7292353022098541,-0.944711208343506,-72.92353022098541,98.17061614990234,37.81894218444824,0.0,3781.894218444824,4.504981148121012,3.582793413318308,3.199518827443069,358.2793413318308,0.3074515140412942,0.1897362187003676,0.1450886818701806,18.97362187003676,-0.2905242443084717,-0.6558453598618508,-0.8491488695144653,-65.58453598618507
MAAC,E3,8,Building_4,3,0.0001670265579145,12040.41503806878,10176.498240625677,24.467966165963052,22216.913278694454,422745.5448552106,429261.31367815286,6515.768822942278,1.01541298046127,0.0,0.0,311503.7218793757,313402.43264939456,1898.7107700188644,1.006095306850793,-0.6095306850792963,241.18782672286036,1426.0,33.0,0.5120419407031214,0.0231416549789621,11.0,0.0077138849929873,72.06302678585052,109575.62241008133,115912.76712157576,300.2414588242895,317.60548132410304,17.36402249981353,6337.144711494446,1.057833526947974,559938.8672814518,568309.0535490662,1534.2542316194592,1557.188866900056,22.934635280596503,8370.186267614365,452396.2864274904,1.014948393041998,net_importer,450363.2448713705,452396.2864274904,2033.0415561199188,1.004514226192461,75,0.0273682569055423,308.47556908368955,112580.72956683488,1695.2977538090224,618713.0427338844,0.818040477909794,1.0,0.03,0.0,3.0,0.125,0.00375,0.0,0.375,100.0,28.97085189819336,12.801885604858398,0.0,1280.1885604858398,22.911245346069336,9.543079833984375,0.0,954.3079833984376,0.0,0.0,0.0,0.0,36.67196273803711,16.204918117523192,0.0,1620.491811752319,-0.4960034489631653,-0.7073866268992424,-0.8814870119094849,-70.73866268992424,36.67196273803711,16.204918117523192,0.0,1620.491811752319,3.863826081759865,3.395291237894336,3.1864829110253017,339.5291237894336,0.2939352497267417,0.2000569392715652,0.1704211657245954,20.005693927156525,-0.2905242443084717,-0.6558453598618508,-0.8491488695144653,-65.58453598618507
MAAC,E3,5,Building_5,4,9.061854375779098e-05,4403.122611339177,3761.598729589862,17.445985771215895,8164.721340929039,294287.89142480795,295537.08028240874,1249.1888576007914,1.0042447851032972,0.0,0.0,212610.7592198669,212000.71335693327,-610.0458629335917,0.997130691479716,0.2869308520283894,207.0528998374939,746.0,35.0,0.48304785038549,0.0469168900804289,16.0,0.0214477211796246,90.3947564959526,91620.91197770277,92484.16185587086,251.0448552876888,253.4101934628269,2.365338175138092,863.2498781681061,1.0094219743018733,382922.49133838713,384543.9232466966,1049.2224902524597,1053.6652766207008,4.44278636824147,1621.4319083094597,292059.76139082573,1.0042343605951227,net_importer,291301.5793606844,292059.76139082573,758.1820301413536,1.0026027391674477,54,0.0183666487644168,252.19498417869883,92040.66110088427,735.1028961442805,268281.92780532304,0.6569256011620993,1.0,0.12,0.0,12.0,0.2,0.024,0.0,2.4000000000000004,100.0,42.838016510009766,17.376932830810546,0.0,1737.6932830810547,30.09873390197754,12.965063285827636,0.0,1296.5063285827637,0.0,0.0,0.0,0.0,54.22533798217773,21.99611724853516,0.0,2199.611724853516,-0.3260973691940307,-0.7504523378610611,-0.8810916543006897,-75.04523378610611,54.22533798217773,21.99611724853516,0.0,2199.611724853516,3.789447385116259,3.5372031167142626,3.246885657932649,353.72031167142626,0.3589973790865195,0.299301143575525,0.2619145232857319,29.930114357552508,-0.2905242443084717,-0.6558453598618508,-0.8491488695144653,-65.58453598618507
MAAC,E3,34,Building_6,5,7.521461167803325e-05,40038.98991394043,35938.29345538805,14.9502722096278,75977.28336932848,4073975.367280733,4088079.110075057,14103.742794324178,1.0034619116520918,0.0,0.0,2973988.717737019,2976644.8138627443,2656.096125725191,1.0008931090121105,-0.0893109012110267,1107.8495190888643,7949.0,170.0,0.5184004893935742,0.0213863379041388,45.0,0.0056610894452132,425.5554785132408,681827.1949247122,694740.6124805212,1868.232980727605,1903.616246093448,35.38326536584274,12913.41755580902,1.0189394287173232,5364310.951115489,5382007.359549403,14698.420233676416,14746.909079710662,48.488846034243686,17696.408433914185,4687266.747068882,1.0032989154795795,net_importer,4682483.756190777,4687266.747068882,4782.990878105164,1.0010214644891788,257,0.0177503199903691,1878.5476407381973,685591.6160510778,13493.16957921562,4924444.681014567,0.8607778824901272,1.0,0.57,0.0,57.0,0.0294117647058823,0.0079411764705882,-0.0294117647058823,0.7941176470588236,100.0,286.6831970214844,139.92936767578124,0.0,13992.936767578123,278.71539306640625,105.7363526916504,0.0,10573.63526916504,0.0,0.0,0.0,0.0,362.8901062011719,177.1257763671875,0.0,17712.57763671875,-0.4758639931678772,-0.7376992228627205,-0.8867635130882263,-73.76992228627205,362.8901062011719,177.1257763671875,0.0,17712.57763671875,6.885586081072883,3.638409564258997,3.179306438685134,363.8409564258997,0.2400656025391072,0.0720022725016953,0.0509852907405449,7.200227250169532,-0.2905242443084717,-0.6558453598618508,-0.8491488695144653,-65.58453598618507
MAAC,E3,44,Building_7,6,4.113945255943787e-05,10810.087260439475,9264.55553022563,10.200529873305442,20074.642790665108,70861.53451257755,77871.27638221532,7009.741869637772,1.0989216775766206,0.0,0.0,32395.916455762115,34422.466161974306,2026.5497062121904,1.0625557146679123,-6.255571466791263,2052.0858311653137,7786.0,434.0,0.497539749897061,0.0557410737220652,138.0,0.0177241202157719,261.2583276033401,1911903.3797387928,1917657.1106746343,5238.689475251858,5254.454921359885,15.765446108026394,5753.730935841799,1.0030094255791462,93605.00638768075,102695.09638610482,256.48135098805096,281.38855043572505,24.90719944767408,9090.089998424051,-1814962.0142885295,1.097111151948176,net_exporter,-1818298.373351112,-1814962.0142885295,3336.3590625822544,0.9981651201411826,327,0.3706407462468293,5233.195252845816,1909898.2174865208,5476.471463666728,1998683.8979273688,0.044422072211078,1.0,0.43,0.0,43.0,0.0227272727272727,0.0088636363636363,-0.0227272727272727,0.8863636363636364,100.0,14.741578102111816,4.335795078277588,0.0,433.5795078277588,14.822025299072266,3.5065259599685668,0.0,350.6525959968567,0.0,0.0,0.0,0.0,18.66022491455078,5.4883479976654055,0.0,548.8347997665405,-0.2572537958621979,-0.5935895621776581,-0.8791970610618591,-59.35895621776581,18.66022491455078,5.4883479976654055,0.0,548.8347997665405,3.637319012358387,3.380644558155621,2.9110994956971736,338.06445581556216,0.0516181963411244,0.0460658088284121,0.041196244421669,4.606580882841214,-0.2905242443084717,-0.6558453598618508,-0.8491488695144653,-65.58453598618507
MAAC,E3,19,Building_8,7,3.3128853717316694e-05,6187.110037097242,5122.122011274099,9.408678908794792,11309.23204837134,35500.47373476518,39058.09140432067,3557.6176695554896,1.1002132449311952,0.0,0.0,-48039.67852221236,-48327.046797674426,-287.3682754620677,1.0059818942237342,,1399.328696325421,3726.0,215.0,0.4946364550215952,0.0577026301663982,74.0,0.0198604401502952,633.1802259385586,4956215.073585033,4958952.786726713,13580.221688096906,13587.723128375514,7.5014402786065,2737.713141679764,1.0005523798102045,46827.89820869453,51396.748592691496,128.31025882048965,140.8290862226962,12.518827402206544,4568.850383996964,-4907556.038134022,1.0975668470883595,net_exporter,-4909387.175376339,-4907556.038134022,1831.1372423172,0.9996270130717126,152,0.2702960722315132,13575.60841406578,4954531.420783423,13685.128376618246,4994501.6437833,0.0080028450985952,1.0,0.34,0.0,34.0,0.0526315789473684,0.0136842105263157,-0.0526315789473684,1.3684210526315788,100.0,15.2086820602417,4.783316020965576,0.0,478.3316020965576,15.291677474975586,3.8465174436569214,0.0,384.65174436569214,0.0,0.0,0.0,0.0,19.251495361328125,6.0548302364349365,0.0,605.4830236434937,-0.2572537958621979,-0.5897895383834839,-0.8573804497718811,-58.97895383834839,19.251495361328125,6.0548302364349365,0.0,605.4830236434937,3.771267492903436,3.4047934797621924,2.8388469486104,340.47934797621923,0.1122169758042981,0.099237134032372,0.0842893793217597,9.9237134032372,-0.2905242443084717,-0.6558453598618508,-0.8491488695144653,-65.58453598618507
MAAC,E3,12,Building_9,8,4.088891697134004e-05,1592.059968337197,1350.6857792463156,10.662122273853306,2942.7457475835126,19503.055318864863,20309.55212366581,806.4968048009468,1.0413523312945148,0.0,0.0,-758.0457131773557,-959.6517692363368,-201.60605605898104,1.2659550110955016,,204.2424762248993,1847.0,42.0,0.5146825606483251,0.0227395776935571,11.0,0.0059556036816459,71.03810501098633,1081838.980259981,1082507.8110788723,2964.2807998903468,2966.11342229626,1.8326224059135297,668.8308188915253,1.0006182350895978,25366.210523843765,26409.619767546654,69.50440148101957,72.36338331100808,2.858981829988506,1043.4092437028885,-1056098.191311326,1.041133824176146,net_exporter,-1056472.7697361372,-1056098.191311326,374.5784248113632,0.9996454443166528,103,0.1272304530433141,2963.303803664977,1081482.417345897,3007.09433368956,1097464.136199452,0.0145624064845526,1.0,0.08,0.0,8.0,0.0833333333333333,0.0066666666666666,0.0,0.6666666666666666,100.0,1.9360077381134035,0.90157674908638,0.0,90.157674908638,1.9465727806091309,0.6707571351528168,0.0,67.07571351528168,0.0,0.0,0.0,0.0,2.4506425857543945,1.1412363505363463,0.0,114.12363505363464,-0.223529040813446,-0.532867402434349,-0.7236133813858032,-53.286740243434906,2.4506425857543945,1.1412363505363463,0.0,114.12363505363464,4.4821205209266,3.6017522175652794,3.1556958727547784,360.17522175652795,0.2603974059083552,0.1621488144047523,0.1469251949269816,16.214881440475228,-0.2905242443084717,-0.6558453598618508,-0.8491488695144653,-65.58453598618507
MAAC,E3,8,Building_10,9,6.21350295940026e-05,37537.40696748346,33105.2285149619,15.01118476040063,70642.63548244536,448266.4759667031,467317.28972685337,19050.81376015028,1.0424988590080633,0.0,0.0,332643.3735966057,336564.77855436783,3921.404957762105,1.011788615884222,-1.1788615884221896,787.9993848204613,1298.0,23.0,0.5050175211683452,0.0177195685670261,6.0,0.0046224961479198,547.3139023929834,2954843.2890992165,2974567.477250576,8096.385310923758,8150.430352096567,54.04504117280848,19724.18815135956,1.006675206168843,595552.3302750587,619949.3822302818,1631.8365026374483,1698.6853720204092,66.84886938296084,24397.051955223083,-2354618.095020294,1.0409654210301809,net_exporter,-2359290.9588241577,-2354618.095020294,4672.863803863525,0.9980193779040324,75,0.0390029977235816,8089.505165936722,2952332.322851656,9646.279287943597,3520490.0117957485,0.1613859681579621,1.0,0.25,0.0,25.0,0.125,0.02125,-0.125,2.125,100.0,40.803165435791016,13.344591464996338,0.0,1334.4591464996338,27.271991729736328,9.873470287322998,0.0,987.3470287322998,0.0,0.0,0.0,0.0,51.64957427978516,16.891887397766112,0.0,1689.188739776611,-0.2572537958621979,-0.6849931740760803,-0.8850311040878296,-68.49931740760803,51.64957427978516,16.891887397766112,0.0,1689.188739776611,3.606563298063867,3.3523207307687555,2.890213101725322,335.2320730768756,0.2232048509594721,0.1937905946320806,0.174120551536385,19.379059463208065,-0.2905242443084717,-0.6558453598618508,-0.8491488695144653,-65.58453598618507
MAAC,E3,5,Building_11,10,5.288078787404798e-05,26768.5506477356,23176.163805917357,13.136431997278525,49944.71445365295,367536.15318478335,379351.4620437622,11815.308858978851,1.0321473377696222,0.0,0.0,124627.20904068153,124082.24380281311,-544.9652378683968,0.9956272370851976,0.4372762914802225,501.0157934874296,983.0,62.0,0.487411261818894,0.0630722278738555,17.0,0.017293997965412,170.1074904501438,10257240.095986366,10268511.51718235,28105.236020512937,28136.12015211513,30.88413160219355,11271.421195983889,1.0010988746573646,476260.24592781067,491454.9619503021,1304.9715609393147,1346.605672657524,41.63411171820926,15194.716022491457,-9777056.555232048,1.0319042291528877,net_exporter,-9780979.850058556,-9777056.555232048,3923.294826507568,0.9995988852971124,54,0.0068592966695509,28089.76018051007,10251592.059211988,28848.054152112843,10528337.76326485,0.0262857927125471,1.0,0.05,0.0,5.0,0.0,-0.01,-0.2,-1.0,100.0,56.52294921875,25.9216051864624,0.0,2592.16051864624,46.00456619262695,19.24167274475097,0.0,1924.1672744750977,0.0,0.0,0.0,0.0,71.54803466796875,32.81215705871582,0.0,3281.215705871582,-0.2398682832717895,-0.7239700469374657,-0.8737004995346069,-72.39700469374657,71.54803466796875,32.81215705871582,0.0,3281.215705871582,4.0218378986397605,3.5461777210874783,3.005483777943584,354.61777210874783,0.4144294102463806,0.2950328549107112,0.2383770773416025,29.50328549107112,-0.2905242443084717,-0.6558453598618508,-0.8491488695144653,-65.58453598618507
MAAC,E3,5,Building_12,11,3.999212288970503e-05,49369.93471246469,41865.147545695305,10.496442965734008,91235.08225816,1032521.9761333872,1051293.3259506226,18771.349817235256,1.0181800971321993,0.0,0.0,707479.670038513,709154.2007808335,1674.530742320465,1.0023668959169234,-0.2366895916923391,472.4245455265045,960.0,45.0,0.4912880104098651,0.046875,19.0,0.0197916666666666,152.7826647767797,3736492.83236441,3752794.175205559,10238.135400929998,10282.8017130875,44.66631215750212,16301.342841148376,1.0043627389566898,1339361.0402383804,1363486.8110208511,3669.901240520737,3736.006788959976,66.10554843923929,24125.770782470703,-2389307.3641847074,1.0180128957448074,net_exporter,-2397131.7921260297,-2389307.3641847074,7824.427941322327,0.9967359208337966,54,0.0030757388801888,10213.87576421182,3727639.075780472,12146.926126218608,4433121.914147866,0.1591390564098668,1.0,0.04,0.0,4.0,0.2,0.0,-0.2,0.0,100.0,169.94158935546875,69.73957641601562,0.0,6973.9576416015625,145.04287719726562,50.50041736602783,-72.10690307617188,5050.041736602783,113.47395324707033,1.8462489318847657,0.0,184.62489318847656,215.11593627929688,88.2779426574707,0.0,8827.79426574707,-0.2236740887165069,-0.7205258801579475,-0.8649892210960388,-72.05258801579475,215.11593627929688,86.43169372558594,-113.47395324707033,8643.169372558594,4.2700084283400495,3.604600745325543,3.27007809473176,360.4600745325543,0.4613669896334932,0.3081824823722178,0.2467918390767616,30.81824823722178,-0.2905242443084717,-0.6558453598618508,-0.8491488695144653,-65.58453598618507
