algorithm,cost_function,level,name,scenario,value
MAAC,building_emissions_total_control_kgco2,building,Building_8,E1,37041.072483457625
MAAC,building_emissions_total_delta_kgco2,building,Building_8,E1,1502.4807328329844
MAAC,building_energy_grid_daily_average_export_baseline_kwh,building,Building_8,E1,13580.371339314332
MAAC,building_energy_grid_daily_average_export_control_kwh,building,Building_8,E1,13583.435531960651
MAAC,building_energy_grid_daily_average_export_delta_kwh,building,Building_8,E1,3.0641926463192792
MAAC,building_energy_grid_daily_average_import_baseline_kwh,building,Building_8,E1,128.45990612286147
MAAC,building_energy_grid_daily_average_import_control_kwh,building,Building_8,E1,133.79573453583427
MAAC,building_energy_grid_daily_average_import_delta_kwh,building,Building_8,E1,5.335828412972788
MAAC,building_energy_grid_daily_average_net_exchange_baseline_kwh,building,Building_8,E1,-13451.911433191472
MAAC,building_energy_grid_daily_average_net_exchange_control_kwh,building,Building_8,E1,-13449.639797424818
MAAC,building_energy_grid_daily_average_net_exchange_delta_kwh,building,Building_8,E1,2.271635766653509
MAAC,building_energy_grid_ratio_to_baseline_export_total_ratio,building,Building_8,E1,1.0002256339366398
MAAC,building_energy_grid_ratio_to_baseline_import_total_ratio,building,Building_8,E1,1.0415369166459572
MAAC,building_energy_grid_ratio_to_baseline_net_exchange_total_ratio,building,Building_8,E1,0.9998311291463718
MAAC,building_energy_grid_total_export_baseline_kwh,building,Building_8,E1,4956269.690043926
MAAC,building_energy_grid_total_export_control_kwh,building,Building_8,E1,4957387.992685139
MAAC,building_energy_grid_total_export_delta_kwh,building,Building_8,E1,1118.3026412129402
MAAC,building_energy_grid_total_import_baseline_kwh,building,Building_8,E1,46882.513238755986
MAAC,building_energy_grid_total_import_control_kwh,building,Building_8,E1,48829.86828330718
MAAC,building_energy_grid_total_import_delta_kwh,building,Building_8,E1,1947.3550445511937
MAAC,building_energy_grid_total_net_exchange_baseline_kwh,building,Building_8,E1,-4909387.17680517
MAAC,building_energy_grid_total_net_exchange_control_kwh,building,Building_8,E1,-4908558.124401832
MAAC,building_energy_grid_total_net_exchange_delta_kwh,building,Building_8,E1,829.0524033382535
MAAC,building_equity_benefit_relative_percent,building,Building_8,E1,nan
MAAC,building_ev_events_departure_count,building,Building_8,E1,3726.0
MAAC,building_ev_events_departure_met_count,building,Building_8,E1,226.0
MAAC,building_ev_events_departure_within_tolerance_count,building,Building_8,E1,77.0
MAAC,building_ev_performance_departure_soc_deficit_mean_ratio,building,Building_8,E1,0.49378888979085844
MAAC,building_ev_performance_departure_success_ratio,building,Building_8,E1,0.06065485775630703
MAAC,building_ev_performance_departure_within_tolerance_ratio,building,Building_8,E1,0.020665593129361247
MAAC,building_ev_total_charge_kwh,building,Building_8,E1,1345.6209635734558
MAAC,building_ev_total_v2g_export_kwh,building,Building_8,E1,698.6422567665577
MAAC,building_solar_self_consumption_daily_average_export_kwh,building,Building_8,E1,13578.658235656274
MAAC,building_solar_self_consumption_daily_average_generation_kwh,building,Building_8,E1,13685.128376618246
MAAC,building_solar_self_consumption_ratio_self_consumption_ratio,building,Building_8,E1,0.007779988468641727
MAAC,building_solar_self_consumption_total_export_kwh,building,Building_8,E1,4955644.478588054
MAAC,building_solar_self_consumption_total_generation_kwh,building,Building_8,E1,4994501.6437833
MAAC,building_battery_health_capacity_fade_ratio,building,Building_9,E1,3.333054277217231e-05
MAAC,building_battery_health_equivalent_full_cycles_count,building,Building_9,E1,8.946188356099897
MAAC,building_battery_total_charge_kwh,building,Building_9,E1,1336.133678591606
MAAC,building_battery_total_discharge_kwh,building,Building_9,E1,1133.0143076919658
MAAC,building_battery_total_throughput_kwh,building,Building_9,E1,2469.1479862835718
MAAC,building_comfort_resilience_discomfort_cold_delta_average_c,building,Building_9,E1,0.0
MAAC,building_comfort_resilience_discomfort_cold_delta_max_c,building,Building_9,E1,0.0
MAAC,building_comfort_resilience_discomfort_cold_delta_min_c,building,Building_9,E1,0.0
MAAC,building_comfort_resilience_discomfort_cold_ratio,building,Building_9,E1,nan
MAAC,building_comfort_resilience_discomfort_hot_delta_average_c,building,Building_9,E1,0.0
MAAC,building_comfort_resilience_discomfort_hot_delta_max_c,building,Building_9,E1,0.0
MAAC,building_comfort_resilience_discomfort_hot_delta_min_c,building,Building_9,E1,0.0
MAAC,building_comfort_resilience_discomfort_hot_ratio,building,Building_9,E1,nan
MAAC,building_comfort_resilience_discomfort_overall_ratio,building,Building_9,E1,nan
MAAC,building_comfort_resilience_resilience_one_minus_thermal_ratio,building,Building_9,E1,nan
MAAC,building_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,building,Building_9,E1,0.0
MAAC,building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,building,Building_9,E1,nan
MAAC,building_cost_daily_average_baseline_eur,building,Building_9,E1,-1.7450965909978544
MAAC,building_cost_daily_average_control_eur,building,Building_9,E1,-1.998939557082574
MAAC,building_cost_daily_average_delta_eur,building,Building_9,E1,-0.2538429660847197
MAAC,building_cost_ratio_to_baseline_total_ratio,building,Building_9,E1,1.145460696785598
MAAC,building_cost_total_baseline_eur,building,Building_9,E1,-636.8875433562586
MAAC,building_cost_total_control_eur,building,Building_9,E1,-729.5296491869277
MAAC,building_cost_total_delta_eur,building,Building_9,E1,-92.64210583066915
MAAC,building_electrical_service_phase_imbalance_phase_average_ratio,building,Building_9,E1,0.12477840326682622
MAAC,building_electrical_service_phase_phase_peaks_export_peak_l1_kw,building,Building_9,E1,515.5694580078125
MAAC,building_electrical_service_phase_phase_peaks_export_peak_l2_kw,building,Building_9,E1,515.5694580078125
MAAC,building_electrical_service_phase_phase_peaks_export_peak_l3_kw,building,Building_9,E1,515.5694580078125
MAAC,building_electrical_service_phase_phase_peaks_import_peak_l1_kw,building,Building_9,E1,12.492049217224121
MAAC,building_electrical_service_phase_phase_peaks_import_peak_l2_kw,building,Building_9,E1,12.492049217224121
MAAC,building_electrical_service_phase_phase_peaks_import_peak_l3_kw,building,Building_9,E1,12.492049217224121
MAAC,building_electrical_service_phase_violations_energy_total_kwh,building,Building_9,E1,0.0
MAAC,building_electrical_service_phase_violations_event_count,building,Building_9,E1,0.0
MAAC,building_emissions_daily_average_baseline_kgco2,building,Building_9,E1,53.4190248012163
MAAC,building_emissions_daily_average_control_kgco2,building,Building_9,E1,55.05979293976109
MAAC,building_emissions_daily_average_delta_kgco2,building,Building_9,E1,1.6407681385447885
MAAC,building_emissions_ratio_to_baseline_total_ratio,building,Building_9,E1,1.0307150522618194
MAAC,building_emissions_total_baseline_kgco2,building,Building_9,E1,19495.7182597439
MAAC,building_emissions_total_control_kgco2,building,Building_9,E1,20094.53026497364
MAAC,building_emissions_total_delta_kgco2,building,Building_9,E1,598.8120052297418
MAAC,building_energy_grid_daily_average_export_baseline_kwh,building,Building_9,E1,2964.241014462752
MAAC,building_energy_grid_daily_average_export_control_kwh,building,Building_9,E1,2965.3673621061453
MAAC,building_energy_grid_daily_average_export_delta_kwh,building,Building_9,E1,1.126347643393525
MAAC,building_energy_grid_daily_average_import_baseline_kwh,building,Building_9,E1,69.47787791749825
MAAC,building_energy_grid_daily_average_import_control_kwh,building,Building_9,E1,71.58764451033777
MAAC,building_energy_grid_daily_average_import_delta_kwh,building,Building_9,E1,2.1097665928395215
MAAC,building_energy_grid_daily_average_net_exchange_baseline_kwh,building,Building_9,E1,-2894.7631365452535
MAAC,building_energy_grid_daily_average_net_exchange_control_kwh,building,Building_9,E1,-2893.7797175958076
MAAC,building_energy_grid_daily_average_net_exchange_delta_kwh,building,Building_9,E1,0.9834189494459961
MAAC,building_energy_grid_ratio_to_baseline_export_total_ratio,building,Building_9,E1,1.000379978428845
MAAC,building_energy_grid_ratio_to_baseline_import_total_ratio,building,Building_9,E1,1.0303660194593849
MAAC,building_energy_grid_ratio_to_baseline_net_exchange_total_ratio,building,Building_9,E1,0.9996602765397173
MAAC,building_energy_grid_total_export_baseline_kwh,building,Building_9,E1,1081824.460236635
MAAC,building_energy_grid_total_export_control_kwh,building,Building_9,E1,1082235.530195322
MAAC,building_energy_grid_total_export_delta_kwh,building,Building_9,E1,411.0699586868286
MAAC,building_energy_grid_total_import_baseline_kwh,building,Building_9,E1,25356.53052830696
MAAC,building_energy_grid_total_import_control_kwh,building,Building_9,E1,26126.507427752018
MAAC,building_energy_grid_total_import_delta_kwh,building,Building_9,E1,769.9768994450569
MAAC,building_energy_grid_total_net_exchange_baseline_kwh,building,Building_9,E1,-1056467.929708328
MAAC,building_energy_grid_total_net_exchange_control_kwh,building,Building_9,E1,-1056109.0227675699
MAAC,building_energy_grid_total_net_exchange_delta_kwh,building,Building_9,E1,358.9069407582283
MAAC,building_equity_benefit_relative_percent,building,Building_9,E1,nan
MAAC,building_ev_events_departure_count,building,Building_9,E1,1847.0
MAAC,building_ev_events_departure_met_count,building,Building_9,E1,43.0
MAAC,building_ev_events_departure_within_tolerance_count,building,Building_9,E1,11.0
MAAC,building_ev_performance_departure_soc_deficit_mean_ratio,building,Building_9,E1,0.513814132001135
MAAC,building_ev_performance_departure_success_ratio,building,Building_9,E1,0.023280996210070383
MAAC,building_ev_performance_departure_within_tolerance_ratio,building,Building_9,E1,0.005955603681645912
MAAC,building_ev_total_charge_kwh,building,Building_9,E1,219.4257254600525
MAAC,building_ev_total_v2g_export_kwh,building,Building_9,E1,63.638105392456055
MAAC,building_solar_self_consumption_daily_average_export_kwh,building,Building_9,E1,2963.035203029271
MAAC,building_solar_self_consumption_daily_average_generation_kwh,building,Building_9,E1,3007.0943336895593
MAAC,building_solar_self_consumption_ratio_self_consumption_ratio,building,Building_9,E1,0.014651728802345188
MAAC,building_solar_self_consumption_total_export_kwh,building,Building_9,E1,1081384.3893055576
MAAC,building_solar_self_consumption_total_generation_kwh,building,Building_9,E1,1097464.136199452
MAAC,building_battery_health_capacity_fade_ratio,building,Building_1,E2,3.359824654442564e-05
MAAC,building_battery_health_equivalent_full_cycles_count,building,Building_1,E2,9.215719293414407
MAAC,building_battery_total_charge_kwh,building,Building_1,E2,67713.65050990321
MAAC,building_battery_total_discharge_kwh,building,Building_1,E2,56643.26563543081
MAAC,building_battery_total_throughput_kwh,building,Building_1,E2,124356.91614533402
MAAC,building_comfort_resilience_discomfort_cold_delta_average_c,building,Building_1,E2,0.0
MAAC,building_comfort_resilience_discomfort_cold_delta_max_c,building,Building_1,E2,0.0
MAAC,building_comfort_resilience_discomfort_cold_delta_min_c,building,Building_1,E2,0.0
MAAC,building_comfort_resilience_discomfort_cold_ratio,building,Building_1,E2,nan
MAAC,building_comfort_resilience_discomfort_hot_delta_average_c,building,Building_1,E2,0.0
MAAC,building_comfort_resilience_discomfort_hot_delta_max_c,building,Building_1,E2,0.0
MAAC,building_comfort_resilience_discomfort_hot_delta_min_c,building,Building_1,E2,0.0
MAAC,building_comfort_resilience_discomfort_hot_ratio,building,Building_1,E2,nan
MAAC,building_comfort_resilience_discomfort_overall_ratio,building,Building_1,E2,nan
MAAC,building_comfort_resilience_resilience_one_minus_thermal_ratio,building,Building_1,E2,nan
MAAC,building_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,building,Building_1,E2,0.0
MAAC,building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,building,Building_1,E2,nan
MAAC,building_cost_daily_average_baseline_eur,building,Building_1,E2,5410.367136920225
MAAC,building_cost_daily_average_control_eur,building,Building_1,E2,5430.262018572674
MAAC,building_cost_daily_average_delta_eur,building,Building_1,E2,19.894881652448873
MAAC,building_cost_ratio_to_baseline_total_ratio,building,Building_1,E2,1.0036771777494888
MAAC,building_cost_total_baseline_eur,building,Building_1,E2,1974558.5730118435
MAAC,building_cost_total_control_eur,building,Building_1,E2,1981819.3758615851
MAAC,building_cost_total_delta_eur,building,Building_1,E2,7260.802849741653
MAAC,building_electrical_service_phase_imbalance_phase_average_ratio,building,Building_1,E2,0.0032321264619775934
MAAC,building_electrical_service_phase_phase_peaks_export_peak_l1_kw,building,Building_1,E2,1154.2685546875
MAAC,building_electrical_service_phase_phase_peaks_export_peak_l2_kw,building,Building_1,E2,1154.2685546875
MAAC,building_electrical_service_phase_phase_peaks_export_peak_l3_kw,building,Building_1,E2,1154.2685546875
MAAC,building_electrical_service_phase_phase_peaks_import_peak_l1_kw,building,Building_1,E2,811.5475463867188
MAAC,building_electrical_service_phase_phase_peaks_import_peak_l2_kw,building,Building_1,E2,811.5475463867188
MAAC,building_electrical_service_phase_phase_peaks_import_peak_l3_kw,building,Building_1,E2,811.5475463867188
MAAC,building_electrical_service_phase_violations_energy_total_kwh,building,Building_1,E2,0.0
MAAC,building_electrical_service_phase_violations_event_count,building,Building_1,E2,0.0
MAAC,building_emissions_daily_average_baseline_kgco2,building,Building_1,E2,7887.083867691571
MAAC,building_emissions_daily_average_control_kgco2,building,Building_1,E2,7951.843592104731
MAAC,building_emissions_daily_average_delta_kgco2,building,Building_1,E2,64.75972441315969
MAAC,building_emissions_ratio_to_baseline_total_ratio,building,Building_1,E2,1.0082108578404294
MAAC,building_emissions_total_baseline_kgco2,building,Building_1,E2,2878456.983212936
MAAC,building_emissions_total_control_kgco2,building,Building_1,E2,2902091.584301889
MAAC,building_emissions_total_delta_kgco2,building,Building_1,E2,23634.60108895274
MAAC,building_energy_grid_daily_average_export_baseline_kwh,building,Building_1,E2,4815.623223916978
